"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"Neutrophils_tumor_contact",0.0101015271765272,0.0724632394628948,0.0998381142439197,0.109248950598193,0.137460350735239,0.357571722858467,0
"Unidentified_prop",0.0137676314970433,0.077243468210401,0.0995957813611841,0.105252876719516,0.130267777886218,0.44208813277783,0
"M1 macrophages_region",0.00733333333333334,0.0700450497061511,0.0993082629295111,0.115131299498112,0.148755637102962,0.393579529588048,0
"Unidentified_region",0.0257682254390191,0.0734007764891699,0.0978431182626156,0.107890738553526,0.129506074139444,0.325183441420613,0
"Other immune_prop",0.014559633724835,0.0708290107774523,0.0978166900231175,0.107450132491784,0.136778095748544,0.297552441701303,0
"Neuroepithelial cells_M1_med_dist",0.0104126984126984,0.0713941236458723,0.0977439433289632,0.104810454708152,0.128930556176987,0.299706811697432,0
"CD11b+ epithelial_prop",0.0132243727598566,0.0682403123652414,0.0972116929169577,0.110067588829958,0.133852011393039,0.413902004110243,0
"Other immune_M1_contact",0.0130534798534799,0.0664242939408262,0.0965529836425671,0.110792785305998,0.13669146898089,0.535985072164121,0
"Lymphatic endothelial cells_vascular_contact",0.00266666666666667,0.0617324265259849,0.0962041680006506,0.110499564264843,0.142564943065056,0.457689107776465,0
"Vascular endothelial cells_M1_contact",0.0169202279202279,0.0717152500554597,0.0961524672569413,0.10226966641273,0.124992808790593,0.280985171010876,0
"CD11b_low Neutrophils_prop",0.0147346158037234,0.0678532222492642,0.092956986846032,0.0978343112838744,0.12383680520491,0.27740644735507,0
"Neuroepithelial cells_tumor_med_dist",0.0150368407578085,0.0645269390445121,0.0927323778016627,0.101307991189195,0.124811489536727,0.362722019463305,0
